province,id,type,price,rooms,latitude,longitude,postal_code
Barcelona,106105019,Piso,4000,2,"41,3853074","2,1814786",08003
Barcelona,103944888,Piso,6000,5,"41,392624","2,1743878",08010
Barcelona,104689731,Piso,7500,4,"41,3907972","2,1151056",08034
Barcelona,105553191,Piso,8060,4,"41,4125904","2,1233469",08017
Barcelona,104010924,Piso,3800,2,"41,3908291","2,1594071",08008
Barcelona,106913997,Ático,4900,2,"41,4033543","2,1724726",08025
Barcelona,106238558,Piso,4600,2,"41,4080325","2,1547668",08024
Barcelona,102968741,Chalet,15000,5,"41,4001555","2,1058346",08017
Barcelona,106787915,Piso,8000,3,"41,4108575","2,153889",08024
Barcelona,106233927,Chalet,14000,3,"41,4029489","2,1187996",08017
Barcelona,106747433,Piso,4824,3,"41,4123648","2,1253787",08017
Barcelona,104621501,Piso,9500,5,"41,3968091","2,0746539",08960
Barcelona,104883531,Chalet,22000,6,"41,4135607","2,1331277",08022
Barcelona,106787761,Piso,4600,2,"41,4092809","2,1530315",08024
Barcelona,106787765,Piso,4500,2,"41,4087494","2,1561955",08024
Barcelona,106300896,Piso,4300,2,"41,3951667","2,1642397",08008
Barcelona,105259517,Piso,5000,2,"41,3931204","2,1667738",08009
Barcelona,105686144,Piso,3700,2,"41,385443","2,1817045",08003
Barcelona,104677526,Piso,9000,4,"41,3927548","2,167824",08009
Barcelona,104034469,Piso,3900,3,"41,3925978","2,1588577",08008
Barcelona,106753278,Ático,4100,3,"41,4040906","2,1659973",08037
Barcelona,92783322,Casa Rural,9000,8,"41,6268496","2,2675543",08420
Barcelona,106630120,Ático,5500,4,"41,3829394","2,0973436",08950
Barcelona,106591348,Chalet,3800,3,"41,4618368","2,0436813",08197
Barcelona,103110413,Piso,5920,2,"41,3893958","2,1747166",08010
Barcelona,103110319,Piso,3730,2,"41,3892104","2,1737369",08010
Barcelona,102304628,Piso,4200,3,"41,4050263","2,213319",08019
Barcelona,94364515,Piso,4060,2,"41,3930035","2,1612617",08008
Barcelona,99340937,Piso,6300,2,"41,3937956","2,1612368",08008
Barcelona,96542682,Piso,3950,2,"41,4005296","2,1627268",08037
Barcelona,104509834,Piso,4900,1,"41,3928708","2,1691383",08009
Barcelona,100022857,Piso,3700,1,"41,3893581","2,1656919",08013
Barcelona,105234707,Piso,4600,2,"41,4076034","2,1539977",08012
Barcelona,103097438,Piso,3790,3,"41,3888672","2,1748312",08010
Barcelona,106801704,Chalet,3900,5,"41,2396959","1,8358253",08870
Barcelona,98511263,Chalet,5000,5,"41,62863","2,2367241",08175
Barcelona,106222314,Piso,4600,2,"41,4084104","2,1534741",08024
Barcelona,106155609,Chalet,6000,4,"41,2656433","1,9625034",08860
Barcelona,106314356,Ático,3600,5,"41,3860708","2,1726",08002
Barcelona,102453997,Piso,3685,3,"41,379766","2,1558707",08015
Barcelona,103499020,Piso,3740,3,"41,3831409","2,1598356",08011
Barcelona,100749834,Piso,4760,3,"41,3911205","2,1460128",08029
Barcelona,106627427,Chalet,4500,3,"41,5673864","2,5056066",08328
Barcelona,103381993,Piso,3855,4,"41,4124012","2,1385469",08023
Barcelona,106498067,Piso,3700,1,"41,3927583","2,1612237",08008
Barcelona,105104429,Ático,4150,2,"41,3801635","2,1600663",08015
Barcelona,106498206,Piso,4050,2,"41,3942255","2,1609723",08008
Barcelona,100920536,Piso,4040,3,"41,3767361","2,1568944",08015
Barcelona,102457369,Piso,3980,2,"41,3911885","2,1676801",08007
Barcelona,106230890,Chalet,10000,5,"41,2375795","1,7927041",08870
Barcelona,106730903,Chalet,4100,5,"41,4603341","2,0690469",08195
Barcelona,105199330,Piso,4260,2,"41,3889782","2,1781047",08003
Barcelona,98112593,Piso,3930,3,"41,3908408","2,1528793",08036
Barcelona,104397580,Piso,4470,2,"41,3934266","2,1740348",08010
Barcelona,106225188,Piso,3700,3,"41,3833184","2,1783026",08002
Barcelona,106223125,Piso,3800,3,"41,3844144","2,1674471",08001
Barcelona,105394481,Piso,3780,3,"41,3977834","2,1559845",08012
Barcelona,106460700,Chalet,4650,5,"41,580544","2,5559142",08350
Barcelona,101937630,Piso,4060,3,"41,3987195","2,1473284",08006
Barcelona,103299795,Duplex,3995,3,"41,4077762","2,1453936",08023
Barcelona,106498327,Piso,4500,2,"41,390914","2,1609099",08007
Barcelona,106279028,Piso,5500,4,"41,405374","2,135176",08022
Barcelona,105394312,Piso,4700,3,"41,3820059","2,1505651",08029
Barcelona,106392695,Piso,3535,2,"41,3970569","2,1569224",08006
Barcelona,97902968,Piso,4230,3,"41,3924331","2,1648389",08007
Barcelona,101578807,Ático,4700,1,"41,3956997","2,1594595",08008
Barcelona,106225188,Piso,3700,3,"41,3833184","2,1783026",08002
Barcelona,103705481,Piso,4920,3,"41,3924497","2,1732916",08010
Barcelona,105104429,Ático,4150,2,"41,3801635","2,1600663",08015
Barcelona,104744158,Piso,5210,4,"41,3885164","2,1419185",08029
Barcelona,106621867,Piso,4650,3,"41,3931564","2,167398",08009
Barcelona,106279028,Piso,5500,4,"41,405374","2,135176",08022
Barcelona,103475492,Piso,6425,4,"41,3989918","2,1428178",08021
Barcelona,106498206,Piso,4050,2,"41,3942255","2,1609723",08008
Barcelona,106667559,Piso,3995,2,"41,4033931","2,1514688",08012
Barcelona,105586217,Piso,3740,1,"41,3964754","2,1596759",08008
Barcelona,106119922,Piso,4455,4,"41,382583","2,1563781",08011
Barcelona,98370467,Piso,3700,1,"41,3892129","2,1671656",08007
Barcelona,99275044,Duplex,5565,3,"41,3982514","2,1553231",08012
Barcelona,98112593,Piso,3930,3,"41,3908408","2,1528793",08036
Barcelona,105199330,Piso,4260,2,"41,3889782","2,1781047",08003
Barcelona,106628267,Chalet,11000,5,"41,2409355","1,8028013",08870
Barcelona,106665951,Piso,3520,3,"41,3894419","2,1625179",08007
Barcelona,102457369,Piso,3980,2,"41,3911885","2,1676801",08007
Barcelona,104972302,Piso,4405,3,"41,3992363","2,1691472",08037
Barcelona,101258192,Piso,4835,3,"41,4082427","2,2165261",08019
Barcelona,103499020,Piso,3740,3,"41,3831409","2,1598356",08011
Barcelona,103695720,Piso,5020,3,"41,4042455","2,1396125",08022
Barcelona,98124054,Piso,3580,1,"41,3917406","2,1663574",08007
Barcelona,106732027,Chalet,6000,6,"41,2695489","1,9437318",08860
Barcelona,105394481,Piso,3780,3,"41,3977834","2,1559845",08012
Barcelona,103839553,Chalet,11000,5,"41,2668246","2,0188125",08850
Barcelona,104386778,Piso,4235,2,"41,3993178","2,1540195",08012
Barcelona,105456094,Piso,5160,3,"41,399882","2,158634",08012
Barcelona,105003705,Piso,7385,4,"41,3965434","2,1695416",08009
Barcelona,105168968,Piso,4205,3,"41,399932","2,1547937",08012
Barcelona,102807348,Piso,4035,3,"41,3933094","2,14996",08036
Barcelona,100842127,Chalet,4400,6,"41,5085162","2,2334814",08105
Barcelona,103699236,Ático,4365,2,"41,396176","2,1255652",08034
Barcelona,106376055,Piso,3565,3,"41,3877428","2,1743038",08010
Barcelona,105326044,Chalet,4300,5,"41,2672463","2,0075097",08850
Barcelona,106695602,Ático,3600,5,"41,3847104","2,1728761",08002
Barcelona,106040641,Chalet,6500,5,"41,2609446","1,7715439",08810
Barcelona,103499020,Piso,3740,3,"41,3831409","2,1598356",08011
Barcelona,97902968,Piso,4230,3,"41,3924331","2,1648389",08007
Barcelona,106732027,Chalet,6000,6,"41,2695489","1,9437318",08860
Barcelona,106628267,Chalet,11000,5,"41,2409355","1,8028013",08870
Barcelona,103471633,Piso,3825,2,"41,385166","2,1461099",08029
Barcelona,106730903,Chalet,4100,5,"41,4603341","2,0690469",08195
Barcelona,105326044,Chalet,4300,5,"41,2672463","2,0075097",08850
Barcelona,102453997,Piso,3685,3,"41,379766","2,1558707",08015
Barcelona,101937630,Piso,4060,3,"41,3987195","2,1473284",08006
Barcelona,106223125,Piso,3800,3,"41,3844144","2,1674471",08001
Barcelona,103839553,Chalet,11000,5,"41,2668246","2,0188125",08850
Barcelona,104801446,Piso,9000,3,"41,3788196","2,1794983",08002
Barcelona,104503670,Piso,4500,4,"41,3856546","2,1655585",08007
Barcelona,103875961,Piso,4565,3,"41,3865906","2,1416763",08029
Barcelona,105752069,Piso,4950,3,"41,3891304","2,1580125",08036
Barcelona,104502066,Piso,4200,4,"41,3873899","2,1663216",08007
Barcelona,104501876,Piso,4200,4,"41,385015","2,1655889",08007
Barcelona,106321863,Piso,6340,4,"41,3927283","2,1494315",08036
Barcelona,105998853,Chalet,4500,5,"41,2737011","1,7254934",08811
Barcelona,104745667,Piso,4500,2,"41,4053757","2,1758384",08013
Barcelona,94746603,Piso,4900,2,"41,3995646","2,1529573",08006
Barcelona,93929838,Piso,3545,2,"41,3903852","2,159307",08008
Barcelona,100067212,Chalet,4100,6,"41,4596546","2,0704272",08195
Barcelona,106013322,Duplex,5906,4,"41,4119757","2,1245463",08022
Barcelona,106094506,Piso,4200,3,"41,4005608","2,1722887",08013
Barcelona,98358634,Piso,9000,4,"41,3942683","2,1591014",08008
Barcelona,106094474,Piso,4350,3,"41,3844051","2,1740764",08002
Barcelona,106880832,Piso,9000,3,"41,796973","1,9550263",08271
Barcelona,105671270,Piso,4600,2,"41,4087071","2,1533372",08024
Barcelona,106296622,Chalet,3900,6,"41,2485638","1,8234282",08870
Barcelona,106848095,Piso,3800,1,"41,3909268","2,1775799",08010
Barcelona,106805168,Chalet,5750,5,"41,2844837","1,9684236",08860
Barcelona,103851656,Ático,6000,1,"41,3972607","2,1648563",08037
Barcelona,101799835,Chalet,19000,10,"41,4137581","2,1095407",08017
Barcelona,105900643,Chalet,4300,8,"41,5027299","2,2485593",08105
Barcelona,106730057,Chalet,3950,4,"41,605048","2,0292655",08230
Barcelona,106459746,Casa Rural,6000,3,"41,5562713","2,1215798",08202
Barcelona,106842251,Ático,3850,2,"41,386224","2,1799812",08003
Barcelona,106783640,Piso,4200,3,"41,3939655","2,1599305",08008
Barcelona,100422199,Chalet,10500,6,"41,2358145","1,8020818",08870
Barcelona,106842251,Ático,3850,2,"41,386224","2,1799812",08003
Barcelona,100159247,Piso,5900,2,"41,3899107","2,1658378",08007
Barcelona,100350183,Piso,5900,2,"41,3888741","2,1656453",08013
Barcelona,106779921,Piso,3950,1,"41,391363","2,1748411",08010
Barcelona,100350063,Piso,3700,1,"41,3908168","2,1652799",08007
Barcelona,100159256,Piso,4800,2,"41,3905336","2,1651998",08007
Barcelona,101960556,Piso,3750,1,"41,4010652","2,1692976",08037
Barcelona,101327204,Chalet,20000,10,"41,4157379","2,1075226",08017
Barcelona,99365095,Ático,5500,2,"41,3823385","2,1757565",08002
Barcelona,98879123,Chalet,4300,4,"41,2673093","2,0076105",08850
Barcelona,100350062,Piso,8100,2,"41,391278","2,1635143",08007
Barcelona,99380329,Ático,5500,2,"41,3817544","2,1779906",08002
Barcelona,40300199,Ático,12000,4,"41,4006303","2,1288423",08022
Barcelona,100350198,Piso,4550,2,"41,3880173","2,1630127",08007
Barcelona,106691885,Piso,3800,1,"41,3941131","2,1759257",08010
Barcelona,102590896,Piso,6500,2,"41,3826363","2,182384",08003
Barcelona,28682084,Ático,4450,3,"41,4197822","2,1345275",08035
Barcelona,101209135,Piso,5000,2,"41,3944557","2,1689574",08009
Barcelona,104655053,Piso,5300,2,"41,3925355","2,1697182",08009
Barcelona,100560848,Chalet,11000,6,"41,4769416","2,2959877",08390
Barcelona,106456681,Piso,5700,4,"41,3844799","2,1735979",08002
Barcelona,104655043,Ático,5100,1,"41,3953339","2,1687776",08009
Barcelona,104655052,Ático,4900,1,"41,395928","2,1696086",08009
Barcelona,106640215,Chalet,4500,3,"41,5655617","2,5031832",08394
Barcelona,99511138,Piso,5900,2,"41,3903514","2,1655945",08008
Barcelona,106377145,Chalet,4000,5,"41,4795012","2,2658026",08391
Barcelona,106809824,Chalet,3950,4,"41,6057237","2,0273531",08230
Barcelona,106419006,Chalet,4950,4,"41,2665296","1,9466991",08860
Barcelona,105111337,Piso,6000,4,"41,3928837","2,138548",08021
Barcelona,106465119,Chalet,11000,5,"41,3713792","2,1600811",08004
Barcelona,106891160,Chalet,5000,5,"41,2685145","2,018207",08850
Barcelona,106769042,Chalet,9000,4,"41,5770925","2,4991584",08394
Barcelona,105243171,Duplex,9424,4,"41,38989","2,1125989",08034
Barcelona,96718194,Piso,5500,3,"41,2693889","2,0313711",08850
Barcelona,105990385,Piso,5500,2,"41,3944423","2,1505585",08021
Barcelona,106923741,Piso,3900,1,"41,3901696","2,1643329",08007
Barcelona,97829811,Duplex,6000,3,"41,4001305","2,1587833",08012
Barcelona,105783050,Piso,6000,2,"41,3867783","2,1675521",08007
Barcelona,106295974,Chalet,3950,4,"41,2664775","2,017696",08850
Barcelona,105243171,Duplex,9424,4,"41,38989","2,1125989",08034
Barcelona,105580992,Chalet,5200,5,"41,3847496","2,0842998",08950
Barcelona,103090898,Piso,4400,3,"41,3944986","2,1619377",08008
Barcelona,106907200,Duplex,8000,4,"41,3875535","2,1669567",08007
Barcelona,106659675,Piso,3750,3,"41,3928638","2,1759074",08010
Barcelona,105531635,Chalet,7500,3,"41,610024","2,6290244",08395
Barcelona,105600568,Chalet,4000,3,"41,281108","1,7229503",08811
Barcelona,103994633,Duplex,5972,4,"41,3916776","2,1136561",08034
Barcelona,104531023,Chalet,16000,5,"41,3943588","2,1110555",08034
Barcelona,105663802,Piso,3800,4,"41,395125","2,1621851",08008
Barcelona,104684226,Duplex,9000,3,"41,2379978","1,793242",08870
Barcelona,106574299,Chalet,5000,4,"41,2698769","2,0209767",08850
Barcelona,100293340,Piso,4500,3,"41,3952434","2,1526846",08036
Barcelona,103282202,Chalet,7000,6,"41,4663793","2,0736557",08173
Barcelona,106473883,Piso,3600,3,"41,4079","2,1350206",08022
Barcelona,102072777,Piso,7700,2,"41,3878357","2,1642112",08007
Barcelona,105524619,Piso,8000,3,"41,3918334","2,1776697",08010
Barcelona,102072769,Estudio,3700,0,"41,3906342","2,1657044",08007
Barcelona,39554645,Chalet,14000,6,"41,269841","2,0240537",08850
Barcelona,104472591,Chalet,20900,5,"41,4056159","2,1177423",08017
Barcelona,103844780,Chalet,4950,5,"41,4882207","2,3055424",08320
Barcelona,106095403,Ático,8000,3,"41,4082714","2,1244238",08017
Barcelona,106531453,Chalet,8000,4,"41,2402279","1,802393",08870
Barcelona,106011737,Duplex,12500,3,"41,3990023","2,1463334",08006
Barcelona,106376012,Chalet,4950,3,"41,2524127","1,824396",08870
Barcelona,106697964,Chalet,4500,3,"41,5659926","2,5029836",08394
Barcelona,105178999,Chalet,15000,7,"41,5623213","2,518296",08394
Barcelona,106119816,Chalet,3786,4,"41,5402362","2,0858184",08205
Barcelona,105562369,Chalet,4750,5,"41,5505706","2,3894065",08310
Barcelona,102979293,Piso,4500,1,"41,2667552","1,974248",08860
Barcelona,105625845,Piso,5500,1,"41,4112815","2,2207435",08019
Barcelona,105698127,Chalet,4739,3,"41,5669657","2,5133261",08394
Barcelona,105563087,Chalet,4500,7,"41,5783748","2,4354162",80304
Barcelona,97719871,Chalet,3750,5,"41,5239589","2,3701267",08348
Barcelona,106343346,Chalet,4000,4,"41,5861378","2,5089452",08394
Barcelona,106726420,Chalet,4900,5,"41,4768441","2,2601116",08391
Barcelona,103736624,Chalet,25000,6,"41,4006432","2,1288036",08022
Barcelona,106738270,Piso,7128,4,"41,4106255","2,1236502",08017
Barcelona,102896539,Piso,4125,2,"41,3827343","2,1744842",08002
Barcelona,105979984,Chalet,25000,6,"41,4027948","2,1300777",08022
Barcelona,105372309,Chalet,8000,5,"41,5699798","2,5014195",08394
Barcelona,103913172,Chalet,7500,4,"41,3914844","2,1190827",08034
Barcelona,106750853,Chalet,6500,6,"41,2634559","1,7731759",08810
Barcelona,103317393,Piso,8100,2,"41,3912456","2,1655825",08007
Barcelona,103827854,Ático,7000,2,"41,3994129","2,207828",08071
Barcelona,106913959,Chalet,6000,4,"41,4168059","2,0951244",08196
Barcelona,105979984,Chalet,25000,6,"41,4027948","2,1300777",08022
Barcelona,103256179,Ático,17000,5,"41,392969","2,1137676",08034
Barcelona,106473816,Piso,6500,5,"41,3968701","2,114579",08034
Barcelona,31776388,Piso,4200,2,"41,3799703","2,1824965",08002
Barcelona,105459869,Piso,4000,2,"41,4041131","2,1520651",08006
Barcelona,32555882,Piso,5500,3,"41,3802367","2,1816949",08002
Barcelona,106474049,Piso,6500,4,"41,3981586","2,1150417",08034
Barcelona,101663985,Piso,5500,4,"41,2669153","2,0261594",08850
Barcelona,106702777,Piso,5000,2,"41,3924119","2,1621796",08008
Barcelona,106267881,Piso,8500,3,"41,3977821","2,1623008",08008
Barcelona,104961590,Piso,6000,4,"41,3939701","2,1385965",08021
Barcelona,102451782,Piso,3510,2,"41,4000283","2,1693168",08037
Barcelona,104291711,Piso,3780,3,"41,3923307","2,1511059",08036
Barcelona,104963932,Piso,4950,3,"41,4008203","2,1164173",08034
Barcelona,103306524,Piso,3510,2,"41,3835563","2,1754546",08002
Barcelona,105581035,Chalet,5200,5,"41,3835597","2,0862168",08950
Barcelona,104963967,Piso,4950,3,"41,4034882","2,1145776",08017
Barcelona,104843698,Piso,12000,4,"41,3921271","2,1649697",08007
Barcelona,104963935,Piso,4950,3,"41,403251","2,1144607",08017
Barcelona,104963951,Piso,4950,3,"41,4002819","2,1169146",08034
Barcelona,106717542,Piso,6797,4,"41,3929063","2,1420385",08021
Barcelona,104963958,Piso,4950,3,"41,4017425","2,114753",08017
Barcelona,104963952,Piso,4950,3,"41,400546","2,1147466",08017
Barcelona,105709082,Piso,4350,3,"41,384432","2,1334442",08028
Barcelona,106570372,Ático,4000,4,"41,3886089","2,1212717",08034
Barcelona,106913971,Piso,9424,4,"41,4114899","2,1233293",08017
Barcelona,92100084,Piso,4185,3,"41,3936355","2,1553317",08036
Barcelona,104915357,Piso,14000,5,"41,3935379","2,1404669",08021
Barcelona,106719629,Piso,3750,4,"41,3852464","2,1265276",08028
Barcelona,99200968,Piso,3510,2,"41,391929","2,1558642",08036
Barcelona,102039107,Piso,3700,3,"41,3800896","2,1862759",08003
Barcelona,99201042,Piso,3780,2,"41,391929","2,1558642",08036
Barcelona,99848716,Piso,4000,4,"41,3871637","2,1659197",08007
Barcelona,106828490,Piso,4500,2,"41,3817651","2,1776499",08002
Barcelona,99552914,Piso,3700,5,"41,401682","2,1360869",08022
Barcelona,106090642,Chalet,7000,6,"41,40372","2,1249265",08022
Barcelona,105678817,Chalet,4500,4,"41,3834769","2,1018641",08906
Barcelona,84639618,Chalet,6950,7,"41,4907942","2,288853",08328
Barcelona,83382255,Chalet,7000,6,"41,2685562","1,9929713",08860
Barcelona,106762967,Piso,3700,3,"41,540295","2,4532921",08301
Barcelona,105412278,Chalet,14000,6,"41,2685005","2,020343",08850
Barcelona,104828343,Chalet,15000,6,"41,4009518","2,1060039",08017
Barcelona,106401334,Piso,4200,4,"41,2257051","1,7842581",08870
Barcelona,106154328,Piso,8526,4,"41,4113586","2,1236597",08017
Barcelona,106691849,Piso,5400,3,"41,4111452","2,1547004",08024
Barcelona,105750664,Piso,3700,3,"41,4321846","2,2395312",08910
Barcelona,105199964,Piso,7466,4,"41,4107862","2,1235469",08017
Barcelona,105161872,Duplex,9424,4,"41,3918517","2,1126824",08034
Barcelona,105430536,Piso,4442,4,"41,3923233","2,1125426",08034
Barcelona,103656345,Duplex,5903,5,"41,3918511","2,1124636",08034
Barcelona,102666349,Piso,8767,5,"41,4117638","2,1217306",08017
Barcelona,104462053,Chalet,9500,5,"41,3947195","2,0736118",08960
Barcelona,106154292,Piso,8061,4,"41,4112464","2,1238486",08017
Barcelona,105390221,Duplex,4917,3,"41,4102145","2,1257438",08022
Barcelona,94504104,Piso,6000,3,"41,399023","2,1471413",08006
Barcelona,106780424,Piso,7560,4,"41,4126069","2,1244642",08017
Barcelona,106482618,Piso,4684,4,"41,3918729","2,1124638",08034
Barcelona,106117821,Piso,3600,3,"41,4145174","2,2210486",08019
Barcelona,106482801,Duplex,4840,3,"41,4110542","2,1231996",08017
Barcelona,106920894,Chalet,5500,5,"41,589482","2,4923432",08392
Barcelona,106520149,Piso,4800,3,"41,3991926","2,2104105",08071
Barcelona,106861476,Piso,6200,4,"41,3881342","2,1217159",08034
Barcelona,106485124,Ático,4900,2,"41,4115135","2,1829349",08026
Barcelona,87955614,Ático,4500,3,"41,395008","2,1585169",08008
Barcelona,99544579,Ático,8900,6,"41,3930415","2,1159994",08034
Barcelona,88525507,Piso,4500,3,"41,391708","2,1588169",08008
Barcelona,105623516,Piso,4200,5,"41,3936994","2,1415337",08021
Barcelona,105700437,Piso,4500,4,"41,4005336","2,1209557",08034
Barcelona,106453748,Piso,4800,4,"41,3892637","2,1728586",08010
Barcelona,106154282,Piso,6335,4,"41,4118034","2,1243202",08017
Barcelona,106619791,Piso,4900,4,"41,4016688","2,1208605",08034
Barcelona,106839914,Piso,4350,3,"41,401157","2,1294916",08022
Barcelona,106745339,Piso,3650,3,"41,3925433","2,1699274",08009
Barcelona,88043213,Piso,7000,5,"41,395208","2,1610169",08008
Barcelona,91677187,Piso,7000,6,"41,391608","2,1589169",08008
Barcelona,106745339,Piso,3650,3,"41,3925433","2,1699274",08009
Barcelona,88043213,Piso,7000,5,"41,395208","2,1610169",08008
Barcelona,106750877,Piso,4500,3,"41,3809658","2,173106",08002
Barcelona,105925450,Chalet,6000,3,"41,2659201","1,9403079",08860
Barcelona,89315297,Piso,4900,3,"41,3828282","2,1845286",08003
Barcelona,106841081,Ático,3850,2,"41,3838584","2,1795018",08003
Barcelona,106456847,Piso,5200,3,"41,38005","2,181968",08002
Barcelona,106819496,Piso,3555,3,"41,3939187","2,1790577",08010
Barcelona,104299741,Chalet,15000,11,"41,5628032","2,5160274",08394
Barcelona,105735796,Piso,4500,3,"41,3850921","2,0958966",08950
Barcelona,88453891,Chalet,4734,5,"41,5684553","2,513337",08394
Barcelona,106306981,Ático,3950,5,"41,4020982","2,1505079",08012
Barcelona,98886639,Piso,5500,5,"41,3968297","2,1632559",08037
Barcelona,103656036,Piso,5974,4,"41,3918729","2,1124638",08034
Barcelona,106748779,Piso,7128,5,"41,41211","2,1239829",08022
Barcelona,106829552,Duplex,8526,4,"41,4096929","2,1231355",08017
Barcelona,106634388,Piso,4500,5,"41,3951662","2,1473176",08021
Barcelona,106668487,Ático,5500,4,"41,3838293","2,098841",08906
Barcelona,34280037,Piso,5000,4,"41,3913946","2,1719416",08010
Barcelona,106725691,Piso,4400,2,"41,3834444","2,1769489",08002
Barcelona,106691764,Duplex,8500,5,"41,3906094","2,113705",08034
Barcelona,104307937,Chalet,3900,5,"41,3979564","2,0761576",08960
Barcelona,96585759,Piso,3700,3,"41,3953769","2,123194",08034
Barcelona,106912036,Piso,3600,4,"41,3956843","2,1343269",08021
Barcelona,99606702,Piso,5800,3,"41,3823314","2,1856856",08003
Barcelona,96924944,Piso,5000,3,"41,3832299","2,1808382",08003
Barcelona,87085551,Duplex,5500,4,"41,2260929","1,7625859",08812
Barcelona,105092273,Piso,4500,2,"41,3795304","2,1793917",08002
Barcelona,104672662,Ático,5500,4,"41,4041559","2,129351",08022
Barcelona,106895251,Piso,4900,3,"41,3999162","2,1222384",08034
Barcelona,102769445,Chalet,5000,6,"41,2327153","1,7905395",08870
Barcelona,106666417,Chalet,4500,3,"41,5691107","2,5041355",08394
Barcelona,106694572,Piso,7800,3,"41,3974085","2,1380512",08021
Barcelona,106138289,Piso,3700,2,"41,4046964","2,1319801",08022
Barcelona,29834923,Piso,4600,3,"41,3891684","2,1650743",08007
Barcelona,31641872,Piso,5000,4,"41,3920861","2,1643859",08007
Barcelona,102676083,Piso,4900,4,"41,390333","2,162051",08007
Barcelona,106594112,Piso,6000,5,"41,394653","2,1741372",08010
Barcelona,96700351,Chalet,3900,5,"41,2393973","1,8366284",08872
Barcelona,102676083,Piso,4900,4,"41,390333","2,162051",08007
Barcelona,96700351,Chalet,3900,5,"41,2393973","1,8366284",08872
Barcelona,100159266,Piso,8100,2,"41,3900623","2,1628503",08007
Barcelona,86461039,Chalet,6500,4,"41,3812452","2,0779622",08960
Barcelona,106844176,Duplex,7500,3,"41,4062537","2,2157864",08019
Barcelona,106549777,Piso,3700,3,"41,4321847","2,2395312",08910
Barcelona,106675891,Chalet,5590,7,"41,2306827","1,7893039",08870
Barcelona,106316270,Chalet,5000,4,"41,2330935","1,7908349",08870
Barcelona,106467737,Chalet,5000,5,"41,2234078","1,7557756",08812
Barcelona,106225096,Piso,8526,4,"41,4111837","2,126756",08022
Barcelona,106221249,Piso,9424,4,"41,3940387","2,1114341",08034
Barcelona,102161337,Piso,3900,1,"41,3901794","2,164581",08007
Barcelona,102297664,Piso,4000,3,"41,3979172","2,1632868",08037
Barcelona,106662174,Duplex,5972,4,"41,3931545","2,1119842",08034
Barcelona,105231059,Ático,8500,3,"41,4095423","2,1532094",08024
Barcelona,106743093,Piso,5500,3,"41,4022308","2,1388608",08022
Barcelona,104976488,Duplex,5903,4,"41,3911504","2,1107305",08034
Barcelona,102125705,Piso,4550,2,"41,3913141","2,1620384",08007
Barcelona,104903831,Piso,8791,5,"41,4109688","2,1245656",08017
Barcelona,106844168,Duplex,4900,4,"41,2765887","1,9756922",08860
Barcelona,105656517,Duplex,9424,4,"41,391943","2,11394",08034
Barcelona,99822485,Ático,16000,3,"41,3971354","2,1523427",08006
Barcelona,106743401,Piso,5500,3,"41,4017928","2,1355177",08022
Barcelona,106649580,Piso,7563,4,"41,4111793","2,1225069",08017
Barcelona,105896851,Duplex,5900,4,"41,410252","2,1230855",08017
Barcelona,106722106,Piso,4200,3,"41,3889324","2,1781683",08003
Barcelona,106666844,Chalet,15000,7,"41,4035753","2,1066003",08017
Barcelona,106672400,Piso,5900,3,"41,3938681","2,1530298",08036
Barcelona,105824995,Chalet,3900,5,"41,6260059","2,6944615",08397
Barcelona,100888792,Piso,8526,5,"41,4098116","2,1241214",08017
Barcelona,106684722,Piso,4900,4,"41,4008195","2,119465",08034
Barcelona,105485438,Piso,5000,3,"41,3938769","2,1596926",08008
Barcelona,106654954,Piso,4900,4,"41,3996975","2,1245778",08034
Barcelona,105890111,Duplex,4917,3,"41,4112151","2,1254229",08017
Barcelona,105727417,Ático,5100,1,"41,3960862","2,169796",08009
Barcelona,106919419,Piso,4000,3,"41,3803318","2,1732469",08002
Barcelona,106772081,Piso,4500,4,"41,4067436","2,1310414",08022
Barcelona,106660895,Duplex,9424,5,"41,3931853","2,1131467",08034
Barcelona,105224053,Piso,4600,2,"41,4079496","2,1563007",08024
Barcelona,105727233,Ático,4900,1,"41,3954831","2,1701071",08009
Barcelona,106844168,Duplex,4900,4,"41,2765887","1,9756922",08860
Barcelona,105896851,Duplex,5900,4,"41,410252","2,1230855",08017
Barcelona,106684722,Piso,4900,4,"41,4008195","2,119465",08034
Barcelona,105727417,Ático,5100,1,"41,3960862","2,169796",08009
Barcelona,106772081,Piso,4500,4,"41,4067436","2,1310414",08022
Barcelona,106666844,Chalet,15000,7,"41,4035753","2,1066003",08017
Barcelona,105724697,Piso,4900,2,"41,3926824","2,1709537",08009
Barcelona,106449269,Chalet,5000,4,"41,4837438","2,2959882",08328
Barcelona,101497893,Piso,4840,4,"41,4142272","2,1220254",08017
Barcelona,104867121,Piso,10000,1,"41,3898037","2,1746598",08010
Barcelona,105915059,Piso,12000,5,"41,3965378","2,1410221",08021
Barcelona,104670667,Piso,5000,5,"41,3976998","2,1385086",08021
Barcelona,106862044,Chalet,4000,6,"41,5959343","2,0267078",08230
Barcelona,100330738,Chalet,4100,5,"41,4635394","2,0682364",08195
Barcelona,106560741,Chalet,5000,4,"41,2688569","2,0210147",08850
Barcelona,106764048,Chalet,4500,3,"41,5682056","2,5205319",08393
